6080,Jay Van Everen,4,2,1875,1947
6081,Jan L. A. van Goethem,34,2,1929,NULL
6083,Diederick Van Kleef,34,2,1954,NULL
6085,Willem van Leusden,34,2,1886,1974
6086,J. E. van Lint,34,NULL,NULL,NULL
6087,Wim van Stek,34,2,1925,2001
6088,R. H. Vance,4,2,1825,1876
6089,William Vandivert,4,2,1912,1992
6090,Julius Vannerson,4,2,1827,1875
6091,Georges Vantongerloo,11,2,1886,1965
6093,Yarom Vardimon,58,2,1941,NULL
6094,Luis Vargas,NULL,2,NULL,NULL
6098,Various Artists,33,NULL,NULL,NULL
6099,Various Artists,43,NULL,NULL,NULL
6101,Various Artists,50,NULL,NULL,NULL
6102,Various Artists,59,NULL,NULL,NULL
6103,Various Artists,75,NULL,NULL,NULL
6104,Various Artists,NULL,NULL,NULL,NULL
6105,Various Artists,4,NULL,NULL,NULL
6106,Various Artists,93,NULL,NULL,NULL
6107,Various Artists,118,NULL,NULL,NULL
6109,Victor Vasarely,43,2,1908,1997
6110,Sigurd Vasegaard,33,2,NULL,NULL
6111,Yuri V. (Mon) Vasiliev,93,NULL,1925,1990
6112,Mohsen Vaziri Moghaddam,55,2,1924,NULL
6113,Gene Vass,4,2,1922,1996
6114,Keith Vaughan,15,2,NULL,NULL
6115,Ben Vautier,43,2,1935,NULL
6116,Eugène Charles Paul Vavasseur,43,2,1863,1949
6117,Kristian Vedel,33,2,1923,2003
6118,Alexander Semenovitch Vedernikov,93,2,NULL,NULL
6119,Emilio Vedova,59,2,1919,1995
6120,Jorge de la Vega,6,2,1930,1971
6121,Harriet M. Veissi,NULL,1,NULL,NULL
6123,Jukka Veistola,42,2,1946,NULL
6124,Bram van Velde,34,2,1895,1981
6125,Vladimir Velickovic,122,2,1935,NULL
6126,Ruth Velissaratos,4,1,1887,NULL
6127,Bernar Venet,43,2,1941,NULL
6128,Michael Venezia,4,2,1935,NULL
6129,Paolo Venini,59,2,1895,1959
6130,Venna,59,NULL,NULL,NULL
6131,Anita Ventura,4,1,NULL,NULL
6132,Robert Venturi,4,2,1925,NULL
6133,Paul Véra,43,2,1882,1957
6134,JoAnn Verburg,4,1,1950,NULL
6135,André Verlon,8,2,1917,1993
6136,Luigi Veronesi,59,2,1908,1998
6137,Raúl Veroni,6,2,1913,1992
6138,Kurt Versen,4,2,1901,NULL
6139,Aleksandr Vesnin,93,2,1883,1959
6140,Renzo Vespignani,59,2,1924,2001
6141,Michael Vessa,4,2,1948,NULL
6142,David Vestal,4,2,1924,2013
6143,Heinz Veuhoff,45,2,1933,NULL
6144,Ivan (Vial Williams) Vial,23,2,1928,NULL
6145,Claude Viallat,43,2,1936,NULL
6146,Alberto Viani,59,2,1906,1989
6147,Esteban Vicente,4,2,1903,2001
6150,Roger Vieillard,43,2,1907,1989
6151,Constance Brenner Vieira Da Cunha,4,1,1943,NULL
6152,Maria Helena Vieira da Silva,43,1,1908,1992
6153,Jean-Pierre Vielfaure,43,2,1930,NULL
6154,Romas Viesulas,4,2,1918,1986
6155,Massimo Vignelli,59,2,1931,2014
6158,Miguel Vilá,104,2,NULL,NULL
6159,Juan Vila Vilacasas,104,2,1920,NULL
6160,Javier Vilato,104,2,NULL,NULL
6161,Eduardo Vilches,23,2,1932,NULL
6162,André Villeboeuf,43,2,1893,1956
6163,Jacques Villeglé,43,2,1926,NULL
6165,Jacques Villon,43,2,1875,1963
6166,Victor Semenovich Vilner,93,2,NULL,NULL
6167,René Vincent,50,2,1911,NULL
6168,Lauretta Vinciarelli,59,1,1943,2012
6169,Claude Viseux,43,2,1927,2008
6170,Roman Vishniac,4,2,1897,1990
6171,Carel Visser,34,2,1928,NULL
6172,Carmel E. Vitullo,4,1,NULL,NULL
6173,Carlo L. Vivarelli,107,2,1919,1986
6174,Giuseppe Viviani,59,2,1898,1965
6175,Louis Vivin,43,2,1861,1936
6176,Michael Vivo,4,2,1947,1984
6177,Maurice de Vlaminck,43,2,1876,1958
6178,Lucien Vlerick,11,2,1921,NULL
6179,Heinrich Vogeler,45,2,1872,1942
6180,Ruth Vollmer,4,1,1903,1982
6183,Monika Von Boch,45,1,1915,1993
6184,Baroness Elsa von Freytag-Loringhoven,45,1,1874,1927
6185,Priska Von Martin,45,1,1912,1982
6186,Otto Von Wätjen,NULL,2,1881,1942
6187,John Von Wicht,4,2,1888,1970
6188,Charmion von Wiegand,4,1,1899,1983
6189,Friedrich Vordemberge-Gildewart,34,2,1899,1962
6190,Jan Voss,45,2,1936,NULL
6191,Wolf Vostell,45,2,1932,1998
6192,Andrei Voznesensky,93,2,1933,NULL
6193,Adam Clark Vroman,4,2,1856,1916
6194,Édouard Vuillard,43,2,1868,1940
6195,Lazar Vujaklija,122,2,NULL,NULL
6196,Gérard Vulliamy,43,2,1909,2005
6197,Jean Vylen,NULL,2,NULL,NULL
6198,Vaclav Vytlacil,4,2,1892,1984
6200,Ludwig Wachlmeier (or Aloys Ludwig Wach),8,2,1892,1940
6201,Konrad Wachsmann,4,2,1901,1980
6202,M. Waddell,4,NULL,NULL,NULL
6203,Theodore Waddell,4,2,1928,NULL
6204,Douglas Wadden,4,2,NULL,NULL
6205,Edward Wadsworth,15,2,1889,1949
6206,Len Waernberg,106,NULL,1926,NULL
6207,Jaap Wagemaker,34,2,1906,1972
6208,Wilhelm Wagenfeld,45,2,1900,1990
6209,John F. Waggaman,4,2,1923,NULL
6210,Otto Wagner,8,2,1841,1918
6211,Wilhelm Wagner,45,2,1887,1968
6212,Wagula,122,NULL,NULL,NULL
6213,Marcelle Wahl,43,1,1888,1974
6214,Diane Wakaski,NULL,1,NULL,NULL
6215,Aijiro Wakita,61,2,1942,NULL
6216,Robert Walch,4,2,NULL,NULL
6217,Sylvia Wald,4,1,1915,2011
6218,Paul Waldman,4,2,1936,NULL
6219,Butch Walker,4,2,1941,NULL
6220,John Walker,15,2,1939,NULL
6221,Sandy Walker,4,1,1942,NULL
6222,Todd Walker,4,2,1917,1998
6223,Abraham Walkowitz,4,2,1878,1965
6224,August Walla,8,2,1936,NULL
6225,Frank Wallace,4,2,1881,1962
6226,John Wallace,20,2,NULL,NULL
6228,Don Wallance,4,2,1909,1990
6229,Alfred Wallis,15,2,1855,1942
6230,Edward Wallowitch,4,2,1932,1981
6231,William Walmsley,4,2,1923,NULL
6232,Karl Walser,107,2,1877,1943
6233,Bernard Walsh,4,2,1912,2004
6234,Carl Walters,4,2,1883,1955
6235,Ernest Walters,4,2,1927,2004
6236,Eugene Walters,4,2,1942,NULL
6237,Jo Ann Walters,4,1,1952,NULL
6238,Gene Walther,107,2,NULL,NULL
6239,Allan Walton,15,2,1891,1948
6240,Nicolaas (Sophie Warburg) Warb,34,1,1906,1957
6241,Jim Ward,4,2,NULL,NULL
6242,Velox Ward,4,2,1901,1944
6243,Frederick Wardy,4,2,1937,NULL
6244,John D. Wareham,4,2,1871,1954
6246,Andy Warhol,4,2,1928,1987
6247,William Warnecke,4,2,1881,1939
6248,Henry de Waroquier,43,2,1881,1970
6249,Dody Weston Thompson,4,2,1923,2012
6250,Marian Warzecha,89,1,1930,NULL
6251,Bradford Washburn,4,2,1910,2007
6252,Wasserman,107,NULL,NULL,NULL
6253,Yukichi Watabe,61,2,NULL,NULL
6254,Ryo Watanabe,61,2,1936,NULL
6255,Sadao Watanabe,61,2,1913,1996
6256,Yoshio Watanabe,61,2,1907,NULL
6257,Neil S. Waterman,4,2,NULL,NULL
6258,E. K. Waters,4,NULL,NULL,NULL
6260,Carleton E. Watkins,4,2,1829,1916
6261,Franklin Chenault Watkins,4,2,1894,1972
6262,Gilbert A. Watrous,4,2,1919,NULL
6264,Brian J. Watson,15,2,1949,NULL
6265,F. Marriott Watson,15,NULL,NULL,NULL
6266,S. Watson,15,NULL,NULL,NULL
6267,Eva Watson-Schütze,4,1,1867,1935
6268,Henning Watterston,4,2,NULL,NULL
6269,Robert Watts,4,2,1923,1988
6271,June Wayne,4,1,1918,2011
6272,Todd Webb,4,2,1905,2000
6273,Franklin Webber,4,2,NULL,NULL
6274,Hugo Weber,4,2,1918,1971
6275,Max Weber,4,2,1881,1961
6278,Josiah Wedgwood,15,2,1730,1795
6279,William Frederick Weege III,4,2,1935,NULL
6280,Harry Mohr Weese,4,2,1915,1998
6281,William Wegman,4,2,1943,NULL
6282,Hans Wegner,33,2,1914,2007
6283,Weigl-Waltl,45,NULL,NULL,NULL
6284,Svend Weihrauch,33,2,1899,1962
6285,Elbert Weinberg,4,2,1928,1991
6286,Helen Joy Weinberg,4,1,1900,1994
6287,Dan Weiner,4,2,1919,1959
6288,Lawrence Weiner,4,2,1942,NULL
6289,Wolfgang Weingart,107,2,1941,NULL
6290,David Weinrib,4,2,1924,2016
6291,Joyce Weinstein,4,1,1931,NULL
6292,John Spence Weir,4,2,1930,NULL
6293,Weisgerber,8,NULL,NULL,NULL
6294,David Weiss,107,2,1946,2012
6295,John Joseph Weiss,4,2,1941,NULL
6296,Sabine Weiss,107,1,1924,NULL
6297,Weissauer,NULL,NULL,NULL,NULL
6298,Ernest Weissman,NULL,2,NULL,NULL
6299,Susan Weitzman,4,1,NULL,NULL
6300,Pepi Weixlgartner,8,1,1886,1981
6301,Mieczyslaw Wejman,89,2,1912,1997
6302,Stanislaw Wejman,89,2,1944,NULL
6303,Roger Welch,4,2,1929,NULL
6304,W. Archibald Welden,4,2,1900,1970
6305,Neil Welliver,4,2,1929,2005
6306,James L. Wells,4,2,1902,1993
6307,Lynton Wells,4,2,1940,NULL
6308,Jack Welpott,4,2,1923,2007
6309,Stow Wengenroth,4,2,1906,1978
6311,Jane Wenger,4,1,1944,NULL
6312,Wilhelm Wenk,45,2,NULL,NULL
6313,F. H. Wenzel,NULL,NULL,NULL,NULL
6314,Theodor Werner,45,2,1886,1969
6315,Wolfgang von Wersin,45,2,1882,1976
6316,John Wesley,4,2,1928,NULL
6317,"Henry Wessel, Jr.",4,2,1942,NULL
6318,Tom Wesselmann,4,2,1931,2004
6319,Levon West,4,2,1900,1968
6321,Timothy West,4,2,1937,2012
6322,H. C. Westermann,4,2,1922,1981
6326,Terence Westmacott,NULL,2,NULL,NULL
6327,Brett Weston,4,2,1911,1993
6329,Edward Weston,4,2,1886,1958
6330,Harold Weston,4,2,1894,1972
6331,Bengt Westrell,106,NULL,1927,NULL
6332,Stefan Wewerka,45,2,1928,2013
6333,Dennis Wheeler,4,2,1935,NULL
6335,John Adams Whipple,4,2,1822,1891
6336,James McNeill Whistler,4,2,1834,1903
6337,Rex Whistler,15,2,1905,1944
6338,Clarence H. White,4,2,1871,1925
6339,Charles White,4,2,1918,1979
6340,Henry White,15,2,1819,1903
6341,Linda White,4,1,1945,NULL
6342,Minor White,4,2,1908,1976
6343,Neal White,4,2,1947,NULL
6344,Stephen White,4,2,1948,NULL
6346,Walter Whitehead,4,2,1874,1956
6347,Brett Whiteley,7,2,1939,1992
6348,Forbes Johnstone Whiteside,4,2,1918,NULL
6350,Robert Whitman,4,2,1935,NULL
6351,Jack Whitten,4,2,1939,NULL
6352,Jan Wichers,45,2,1944,NULL
6354,Jan Wiegers,34,2,1893,1959
6355,Hannah Weiner,4,1,1928,1997
6356,Metall-Arbeit Wiener Werkstätte,8,NULL,NULL,NULL
6357,Anne Wienholt,7,1,1920,NULL
6358,Jupp Wiertz,45,2,1881,1939
6359,Don Wight,4,2,1924,NULL
6360,Orrin Wightman,4,2,1873,1965
6361,Svend Wiig Hansen,33,2,1922,1997
6362,Bjorn Wiinblad,33,2,1918,2006
6363,Hendrikus Th. Wijdeveld,34,2,1885,1987
6364,David Wilcox,4,2,NULL,NULL
6365,Gerald Wilde,15,2,NULL,NULL
6366,Marguerite Wildenhain,4,1,1896,1985
6367,Adolpho Wildt,59,2,1868,1931
6370,William T. Wiley,4,2,1937,NULL
6371,Thomas Wilfred,4,2,1889,1968
6372,Ulfert Wilke,4,2,1907,1988
6373,John Willenbecher,4,2,1936,NULL
6374,Mildred E. Williams,NULL,1,1892,1967
6375,Casey Williams,4,2,1947,2013
6376,Daniel S. Williams,4,2,1942,NULL
6377,Emmett Williams,4,2,1925,2007
6378,Fred Williams,7,2,1927,1982
6379,Hiram Draper Williams,4,2,1917,2003
6380,James Leon Williams,4,2,1852,1920
6381,Mason Williams,4,2,1938,NULL
6382,William T. Williams,4,2,1942,NULL
6383,Clara McDonald Williamson,4,1,1875,1976
6384,Thornton Willis,4,2,1936,NULL
6385,Manfred Willmann,8,2,1952,NULL
6386,Christopher Wilmarth,4,2,1943,1987
6387,George Washington Wilson,15,2,1823,1893
6388,Jane Wilson,4,1,1924,2015
6389,Michael Wilson,4,2,1947,NULL
6390,Robert Wilson,4,2,1941,NULL
6391,Scott Wilson,97,2,1889,1972
6392,R. W. Winfield,15,NULL,NULL,NULL
6393,David Wing,4,2,1947,NULL
6394,Sven Wingquist,106,2,1876,1953
6395,Princess Winifred,NULL,1,NULL,NULL
6396,Trevor Winkfield,15,2,1944,NULL
6397,Gerd Winner,45,2,1936,NULL
6398,Geoff Winningham,4,2,1943,NULL
6399,Garry Winogrand,4,2,1928,1984
6400,Neil Winokur,4,2,1945,NULL
6401,Rolf Winquist,106,2,1910,1968
6402,Jackie Winsor,4,1,1941,NULL
6403,Thomas W. Winstead,4,2,1918,NULL
6405,Fritz Winter,45,2,1905,1976
6406,Alfred Winter-Rust,45,2,1923,2000
6407,Robin Winters,4,2,1950,NULL
6408,Terry Winters,4,2,1949,NULL
6409,Tapio Wirkkala,42,2,1915,1985
6410,Kurt Wirth,107,2,1917,NULL
6411,Marc Wise,4,2,1964,NULL
6412,Francis Wishart,15,2,1951,NULL
6413,Eugen Wiskovsky,31,2,1888,1964
6414,Benno Wissing,34,2,1923,2008
6415,Adrian Wiszniewski,15,2,1958,NULL
6416,Joan Witek,4,1,1943,NULL
6417,Joel Peter Witkin,4,2,1939,NULL
6418,Rainer Wittenborn,45,2,1941,NULL
6419,Ben Wittick,4,2,1845,1903
6420,Johann Loetz,8,2,NULL,NULL
6421,Josef Rudolf Witzel,45,2,1867,1927
6422,Emerson Woelffer,4,2,1914,2003
6423,Agatha Wojciechowsky,4,1,1893,1986
6424,Stanislav Wojtowicz,89,2,NULL,NULL
6426,Marion Post Wolcott,4,1,1910,1990
6427,Arne Wolf,4,2,1929,NULL
6428,Sylvia Wolf,4,1,1957,NULL
6429,Grete Wolf-Krakauer,58,1,1890,1970
6430,Wolfsberg,45,NULL,NULL,NULL
6431,Jeffrey Wolin,4,2,1951,NULL
6432,Wols (A. O. Wolfgang Schulze),45,2,1913,1951
6433,Andrew Kay Womrath,4,2,1869,1939
6434,Helena (Mie Yuan Wong) Wong,14,1,1938,1990
6435,Paul Wonner,4,2,1920,2008
6436,Art Wood,4,2,1918,NULL
6437,Brian Wood,20,2,1948,NULL
6438,Esther Wood,4,1,1921,NULL
6439,Grant Wood,4,2,1891,1942
6440,Gross Wood,4,2,1919,NULL
6441,J. Trevor Wood,15,2,1930,NULL
6442,Charles Herbert Woodbury,4,2,1864,1940
6443,D. B. Woodbury,4,2,NULL,1866
6444,Pamela Woodhead,15,1,1955,2009
6445,George Woodman,4,2,1932,NULL
6446,Bill Woodrow,15,2,1948,NULL
6447,Joseph Janvier Woodward,4,2,1833,1884
6448,Christopher Wool,4,2,1955,NULL
6449,Hal Woolf,15,2,1902,1962
6450,Willard Worden,4,2,1873,1946
6451,Piet Worm,34,2,1909,1996
6452,Edward Wormley,4,2,1907,1995
6453,Troels Wörsel,33,2,1950,NULL
6454,Don Worth,4,2,1924,2009
6456,Fritz Wotruba,8,2,1907,1975
6457,Dick Wray,4,2,1933,2011
6458,Cedric Wright,4,2,1889,1959
6459,Frank Lloyd Wright,4,2,1867,1959
6460,Russel Wright,4,2,1904,1976
6461,Andrzej J. Wroblewski,89,2,1934,NULL
6462,Theo Wujcik,4,2,1936,2014
6463,Paul Wunderlich,45,2,1927,2010
6464,Andrew Wyeth,4,2,1917,2009
6465,James Wyeth,4,2,1946,NULL
6466,Mary Wykeham,15,1,NULL,NULL
6467,Lance Wyman,4,2,1937,NULL
6468,Richard Wyndham,15,2,1896,1948
6469,Milton Wynne,4,2,NULL,NULL
6470,Bryan Wynter,15,2,1915,1981
6471,Llewellyn Xavier,15,1,1942,NULL
6473,Jaume Juez i Castella (Xirinius),104,2,1906,2002
6474,Desiderio Hernández Xochitiotzin,75,2,1922,2007
6475,Xomob(?),93,NULL,NULL,NULL
6476,Ahmed Yacoubi,76,2,1928,1985
6478,Kazuo Yagi,61,2,1918,1979
6480,Takao Yamada,61,2,1938,NULL
6481,Yamaguchi Gen,61,2,1896,1976
6482,Harumi Yamaguchi,61,1,1936,NULL
6483,Susumu Yamaguchi,61,2,1897,1983
6484,Takeo Yamaguchi,61,2,1902,1983
6486,Yoji Yamamoto,61,2,1943,NULL
6487,Ryuichi Yamashiro,61,2,1920,NULL
6488,Tad Yamashiro,4,2,1930,NULL
6489,Hiroshi Yamazaki,61,2,NULL,NULL
6490,Sori Yanagi,61,2,1915,2011
6491,John Yang,4,2,1933,NULL
6492,Ken Yanome,61,2,NULL,NULL
6493,Chuji Yao,61,2,NULL,NULL
6494,Chuji Yasui,61,2,NULL,NULL
6495,Max Yavno,4,2,1911,1985
6496,Yayanagi Tsuyoshi,61,2,1933,NULL
6497,Manoucher Yektai,4,2,1921,NULL
6498,Albert E. Yersin,107,2,1905,1984
6499,George Ygfors,106,2,1926,NULL
6500,Ylla,4,1,1911,1955
6501,Alejandro Mario Yllanes,12,2,1913,1960
6502,Tadanori Yokoo,61,2,1936,NULL
6503,Yoo Kang Yl,64,NULL,NULL,NULL
6504,Yoshi,61,2,NULL,NULL
6505,Chizuko Yoshida,61,1,1924,NULL
6506,Hodaka Yoshida,61,1,1926,1995
6507,Katsuro Yoshida,61,2,NULL,NULL
6508,Masaji Yoshida,61,2,1917,1971
6509,Toshi Yoshida,61,2,NULL,NULL
6510,Yoshio Yoshida,61,2,NULL,NULL
6511,Hideo Yoshihara,61,2,1931,2007
6513,Naoki Yoshimoto,61,2,1940,NULL
6514,Masunobu Yoshimura,61,2,1932,NULL
6515,Senzo Yoshioka,61,2,NULL,NULL
6517,Alfred Young,NULL,2,NULL,NULL
6518,Arthur Young,4,2,1905,1995
6519,Ellsworth Young,4,2,NULL,NULL
6520,La Monte Young,4,2,1935,NULL
6521,Michael Young,4,2,1952,NULL
6522,Peter Young,4,2,1940,NULL
6523,Thomas Young,4,2,1924,NULL
6524,Jack Youngerman,4,2,1926,NULL
6525,Mario Yrisarry,4,2,1934,NULL
6526,Adja Yunkers,4,2,1900,1983
6527,Yvaral (Jean Pierre Vasarely),43,2,1934,2002
6528,Teresa Zabala,4,1,1938,NULL
6529,Melvin Zabarsky,4,2,1932,NULL
6530,Adolf Zabransky,45,2,1909,1981
6531,Julio Augusto Zachrisson,86,2,1930,NULL
6532,Léon Zack,43,2,1892,1980
6533,Ossip Zadkine,43,2,1890,1967
6534,Stanislaw Zagorski,89,2,1933,NULL
6535,Paul A. Zahl,4,2,1910,1985
6536,Jack Zajac,4,2,1929,NULL
6537,Alfredo Zalce,75,2,1908,2003
6539,Wojciech Zamecznik,89,2,1923,1967
6540,Norman Zammitt,4,2,1931,2007
6541,Enrique Zañartu,23,2,1921,2000
6542,Tono Zancanaro,59,2,1906,1985
6543,Michael S. Zane,4,2,1948,NULL
6544,Marco Zanuso,59,2,1916,2001
6545,Zao Wou-ki,43,2,1920,2013
6547,Bronislaw Zapolski,4,2,1917,NULL
6548,Walter Zapp,67,2,1905,2003
6549,Zarina,4,1,1937,NULL
6550,Georges de Zayas,75,2,NULL,NULL
6551,Marian Zazeela,4,1,1936,NULL
6553,Bruno Zehnder,107,2,1945,NULL
6554,Walter Zehringer,45,2,1940,NULL
6555,Walter Zeischegg,8,2,1917,1983
6556,Eva Zeisel,4,1,1906,2011
6557,Daniel Zelaya,6,2,NULL,NULL
6558,Bronislaw Zelek,89,2,1935,NULL
6559,Carlo Zen,59,2,1851,1918
6560,Charles Hossein Zenderoudi,55,2,1937,NULL
6561,Karl Zerbe,4,2,1903,1972
6562,Morris Zerner,8,2,NULL,NULL
6563,Zero (Hans Schleger),15,2,1898,1976
6564,Lina Zervudaki,43,1,1890,1950
6565,J. Thomas Zetterstrom,4,2,1945,NULL
6566,Laura Ziegler,4,1,1927,NULL
6567,Lolita Zikmane,93,1,NULL,NULL
6568,Heinrich Zille,45,2,1858,1929
6569,George Zimbel,20,2,1929,NULL
6570,Murray Zimiles,4,2,1941,NULL
6571,Mac Zimmerman,45,2,1912,1995
6572,Tom Zimmermann,45,2,1925,NULL
6573,Jacques Zimmerman,11,2,1929,NULL
6576,Alfred Karl Zlevor,8,2,1942,NULL
6577,Richard Zoellner,4,2,1909,2003
6578,Nicos Zographos,4,2,1931,NULL
6579,Harry Zolotow,4,2,1888,1963
6581,Marguerite Zorach,4,1,1887,1968
6582,William Zorach,4,2,1889,1966
6583,Gilberto Zorio,59,2,1944,NULL
6584,Anders Zorn,106,2,NULL,NULL
6585,Marco Zotta,59,2,1945,NULL
6586,Larry Zox,4,2,1936,2006
6588,Joe Zucker,4,2,1941,NULL
6589,Francisco Zuñiga,75,2,1912,1998
6590,Zush (Alberto Porta),104,2,1946,NULL
6591,Anatoly Timofeevich Zverev,93,2,1931,1986
6592,Piet Zwart,34,2,1885,1977
6593,Toots Zynsky,4,1,1951,NULL
6594,Werner Zyrd,45,NULL,NULL,NULL
6595,Jack Barth,4,2,1949,NULL
6596,Eric Erickson,4,2,1953,NULL
6597,Donald C. Fritz,4,2,1950,NULL
6599,Sean Kalish,4,2,1981,NULL
6600,Berndt Kerkin,45,2,1951,NULL
6601,Joseph Norman,4,2,1957,NULL
6602,Lorna Simpson,4,1,1960,NULL
6603,Jan Vercruysse,11,2,1948,NULL
6604,John Button,4,2,1930,1982
6605,Tadeusz Trepkowski,89,2,1914,1954
6606,Susi Berger,107,1,1937,NULL
6607,Ueli Berger,107,2,1937,2008
6608,Robin Chu,15,NULL,1951,NULL
6609,Jack Daly,4,2,1957,NULL
6610,Christopher Loew,4,2,1963,NULL
6611,Jim Gentes,4,2,1957,NULL
6612,Sam Lucente,4,2,1958,NULL
6613,Antti Nurmesniemi,42,2,1927,2003
6614,William L. Tolan,4,2,1963,NULL
6615,Nadezhda Udal'tsova,93,1,1886,1961
6616,Lois Conner,4,1,1951,NULL
6617,Ulrich Rückriem,45,2,1938,NULL
6618,Robert Andrew Parker,4,2,1927,NULL
6619,Tone Vigeland,83,1,1938,NULL
6621,John Armleder,107,2,1948,NULL
6622,Jeff Koons,4,2,1955,NULL
6623,David Wojnarowicz,4,2,1954,1992
6624,Fernand Léger,43,2,1881,1955
6626,Michael Corris,4,2,1949,NULL
6627,Robert Gordy,4,2,1933,1986
6628,Margo Humphrey,4,1,1942,NULL
6629,Hermann Pitz,45,2,1956,NULL
6630,Bern Porter,4,2,1911,2004
6631,Rémy Zaugg,107,2,1943,2005
6632,Glenn Goldberg,4,2,1953,NULL
6633,Ilya Kabakov,4,2,1933,NULL
6634,Mimi Smith,4,1,1942,NULL
6635,Jac Leirner,14,1,1961,NULL
6636,Gordon Matta-Clark,4,2,1943,1978
6637,Paul Thek,4,2,1933,1988
6638,Victor Burgin,15,2,1941,NULL
6639,Julio Larraz,4,2,1944,NULL
6640,Jane Hammond,4,1,1950,NULL
6641,Raffaele Leomporri,59,2,1926,1974
6642,Art Spiegelman,4,2,1948,NULL
6643,Rafael Alberti,104,2,1902,1999
6644,Roberto Barni,59,2,1939,NULL
6645,Pablo Palazuelo,104,2,1916,2007
6646,Vicente Rojo,104,2,1932,NULL
6647,George Mann Niedecken,4,2,1878,1945
6649,Vinicio Berti,59,2,1921,1991
6650,Paolo Favi,59,2,1935,NULL
6651,Fabrizio Gori,59,2,1940,NULL
6652,Emilio Malenotti,59,2,1913,NULL
6653,Liberia Pini,59,NULL,1929,NULL
6654,Philip Taaffe,4,2,1955,NULL
6655,Sophie Calle,43,1,1953,NULL
6656,Joy Jacobs,4,1,1932,NULL
6657,Louis-Auguste Girardot,43,2,1856,1933
6658,Louis Malteste,43,2,1862,1928
6660,Maurice Réalier-Dumas,43,2,1860,1928
6661,Émile Berchmans,11,2,1867,1947
6662,G. de Latenay,43,2,1859,1943
6663,Marcel Lenoir,43,2,1872,1931
6664,H. Bellery-Desfontaines,43,2,1867,1909
6665,A. Calbet,43,2,1869,1944
6666,Maurice Eliot,NULL,2,NULL,NULL
6667,Ch Doudelet,11,2,1861,1938
6668,F.-A Gorquet,43,2,1862,1927
6669,P. Jouve,NULL,NULL,NULL,NULL
6670,J. Wély,43,2,1873,1910
6671,Annette Messager,43,1,1943,NULL
6672,L. Levy-Dhurmer,43,2,1865,1953
6673,L. Simon,NULL,NULL,NULL,NULL
6674,Camille Bellanger,43,2,1853,1923
6675,A. Laurens,NULL,NULL,NULL,NULL
6676,A. Donnay,11,2,1862,1921
6677,A. Lepère,NULL,NULL,NULL,NULL
6678,E. A. Artigue,NULL,NULL,NULL,NULL
6679,R. X. Prinet,43,2,1861,1946
6680,Hans Christiansen,NULL,2,NULL,NULL
6681,Robert Engels,NULL,2,NULL,NULL
6682,Jeanne Jacquemin,43,1,1863,1938
6683,Ernest Laurent,NULL,2,NULL,NULL
6684,Henri Detouche,43,2,1854,1913
6685,Gaston Bussière,NULL,2,NULL,NULL
6686,E. Dinet,43,2,1861,1929
6687,Roedel,NULL,NULL,NULL,NULL
6688,J. G. Besson,43,2,1868,NULL
6689,A. Giraldon,NULL,NULL,NULL,NULL
6690,Henri Le Sidaner,NULL,2,NULL,NULL
6691,Maximilienne Guyon,NULL,2,NULL,NULL
6692,Henri Martin,43,2,NULL,NULL
6693,Fernand Piet,NULL,2,NULL,NULL
6694,E. Trigoulet,43,2,1867,1910
6695,A. Ibels,NULL,NULL,NULL,NULL
6696,Paul Leroy,NULL,2,NULL,NULL
6697,J. Baseilhac,43,2,1874,1903
6698,Ch Huard,NULL,NULL,NULL,NULL
6699,J. A. Muenier,43,2,1863,1942
6700,Paul Renouard,NULL,2,NULL,NULL
6701,Louise Breslau,107,1,1856,1927
6702,Maurice Desvallières,NULL,2,NULL,NULL
6703,Frantz Jourdain,43,2,1847,1935
6704,A. Muller,NULL,NULL,NULL,NULL
6705,L. Borgex,43,2,1875,1959
6706,Jules Flandrin,43,2,1871,1947
6707,R. A. Vlmann,NULL,NULL,NULL,NULL
6708,A Yank,NULL,NULL,NULL,NULL
6709,F. Cormon,43,2,1845,1924
6711,P. C. Helleu,43,2,1859,1927
6712,V. Prouvé,43,2,1858,1943
6713,Ch Guérin,43,2,1875,1939
6714,Henri Guinier,NULL,2,NULL,NULL
6715,F. Guiguet,43,2,1860,1937
6716,Raphael Collin,NULL,2,NULL,NULL
6717,L. W. Hawkins,NULL,NULL,NULL,NULL
6718,F. Luigini,NULL,NULL,NULL,NULL
6719,F. Bracquemond,43,2,1833,1914
6720,Jeanne Granès,43,1,NULL,1923
6721,L. H. Monod,NULL,NULL,NULL,NULL
6722,A. Agache,43,2,1843,1915
6723,G. Dubuffe,43,2,1853,1909
6724,L. O. Merson,NULL,NULL,NULL,NULL
6725,Armand Berton,43,2,1854,1927
6728,Rosalind Bengelsdorf,4,1,1916,1979
6729,Harry Bowden,4,2,1907,1965
6730,Arthur N. Christie,4,NULL,1891,1980
6731,Herzl Emanuel,4,2,1914,2002
6732,Hananiah Harari,4,2,1912,2000
6734,M. Kennedy,4,NULL,NULL,NULL
6735,Agnes Lyall,4,1,1908,2013
6736,Ralph M. Rosenborg,4,2,1913,1992
6738,Esphyr Slobodkina,4,1,1908,2002
6739,Albert Swinden,NULL,2,1901,1961
6740,Rupert D. Turnbull,4,2,1899,1943
6741,Fredrick J. Whiteman,4,2,1909,1997
